commit_idx,seed,source,target,dfs_depth,probability,threshold,accepted,actual_target,cochange_prior
109,22,22,14,0,0.9108214378356934,0.9000000000000004,1,1,0.5833333333333334
109,22,22,18,0,0.7255576252937317,0.9000000000000004,0,0,0.25
109,22,22,20,0,0.5979331731796265,0.9000000000000004,0,0,0.2916666666666667
109,22,22,24,0,0.8965029120445251,0.9000000000000004,0,0,0.13043478260869565
109,22,22,56,0,0.4904872477054596,0.9000000000000004,0,0,0.1
109,22,22,68,0,0.2654542028903961,0.9000000000000004,0,0,0.14285714285714285
109,22,22,75,0,0.5326673984527588,0.9000000000000004,0,0,0.375
109,22,22,78,0,0.13217094540596008,0.9000000000000004,0,0,0.25
109,22,14,17,1,0.16335105895996094,0.9000000000000004,0,0,0.125
109,22,14,18,1,0.8080309629440308,0.9000000000000004,0,0,0.3333333333333333
109,22,14,20,1,0.5734803676605225,0.9000000000000004,0,0,0.1111111111111111
109,22,14,29,1,0.3959227204322815,0.9000000000000004,0,0,0.3333333333333333
109,22,14,52,1,0.4551393687725067,0.9000000000000004,0,0,0.14814814814814814
109,22,14,6,1,0.7920977473258972,0.9000000000000004,0,0,0.2894736842105263
109,22,14,75,1,0.4914494752883911,0.9000000000000004,0,0,0.14285714285714285
110,34,34,14,0,0.8336430191993713,0.9000000000000004,0,1,0.3333333333333333
110,34,34,18,0,0.775734543800354,0.9000000000000004,0,0,0.8333333333333334
110,34,34,20,0,0.5951244831085205,0.9000000000000004,0,0,0.16666666666666666
110,34,34,22,0,0.7963243126869202,0.9000000000000004,0,1,0.16666666666666666
110,34,34,33,0,0.1193070188164711,0.9000000000000004,0,0,0.16666666666666666
110,34,34,35,0,0.06830405443906784,0.9000000000000004,0,0,0.16666666666666666
111,68,68,14,0,0.8060756325721741,0.9000000000000004,0,0,0.6666666666666666
111,68,68,20,0,0.4985398054122925,0.9000000000000004,0,0,0.3333333333333333
111,68,68,22,0,0.7824649810791016,0.9000000000000004,0,0,0.6666666666666666
111,68,68,46,0,0.676245391368866,0.9000000000000004,0,0,1.0
112,6,6,14,0,0.8607710599899292,0.9000000000000004,0,0,0.4074074074074074
112,6,6,18,0,0.7414612770080566,0.9000000000000004,0,1,0.12
112,6,6,20,0,0.7329018115997314,0.9000000000000004,0,0,0.12
112,6,6,26,0,0.817902684211731,0.9000000000000004,0,0,0.48
112,6,6,46,0,0.4824697971343994,0.9000000000000004,0,0,0.14285714285714285
112,6,6,56,0,0.406576931476593,0.9000000000000004,0,0,0.12
113,14,14,17,0,0.16541385650634766,0.9000000000000004,0,0,0.11904761904761904
113,14,14,18,0,0.8325158357620239,0.9000000000000004,0,0,0.3157894736842105
113,14,14,20,0,0.5090121030807495,0.9000000000000004,0,0,0.10526315789473684
113,14,14,22,0,0.8354960680007935,0.9000000000000004,0,1,0.4444444444444444
113,14,14,29,0,0.24661247432231903,0.9000000000000004,0,0,0.2
